enterprise_id,month,income,expenses,net_cash_flow,savings_balance,has_loan,emi_due,repayment_status,upi_inflow_txn_count,upi_inflow_txn_volume,data_complete,field_investigator_id,upi_outflow_txn_count,upi_outflow_txn_volume,loan_repayment_collected_upi
GJNA203611,2025-03,23619.5,13166.88,10452.62,26034.05,False,0.0,no_loan,9,9703.85,True,FI013,2,2494.08,0.0
GJNA203611,2025-04,26512.38,15526.87,10985.51,28533.89,False,0.0,no_loan,11,11997.04,True,FI013,3,2660.99,0.0
GJNA203611,2025-05,23069.9,14572.34,8497.55,29628.54,False,0.0,no_loan,11,10319.74,True,FI013,5,2326.64,0.0
GJNA203611,2025-06,20993.09,12624.78,8368.3,30911.66,False,0.0,no_loan,7,9195.28,True,FI013,1,3563.49,0.0
GJNA203611,2025-07,25027.1,14164.81,10862.29,32106.59,False,0.0,no_loan,12,10491.32,True,FI013,5,3676.62,0.0
GJNA203611,2025-08,24855.04,15391.84,9463.19,34347.61,False,0.0,no_loan,10,8486.7,True,FI013,3,3372.36,0.0
GJNA203611,2025-09,20841.13,12708.1,8133.03,35298.9,False,0.0,no_loan,10,7726.48,True,FI013,3,2833.04,0.0
GJNA203611,2025-10,26388.63,14770.16,11618.48,38207.68,False,0.0,no_loan,9,10182.49,True,FI013,3,3002.3,0.0
GJNA203611,2025-11,27849.67,17093.17,10756.5,52735.82,False,0.0,no_loan,13,10243.58,True,FI013,5,2582.2,0.0
GJNA203611,2025-12,25505.26,15106.24,10399.02,54520.25,False,0.0,no_loan,12,10206.43,True,FI013,5,2859.82,0.0
GJNA203611,2026-01,22510.82,13859.86,8650.95,56430.77,False,0.0,no_loan,9,7804.66,True,FI013,3,2302.66,0.0
GJNA203611,2026-02,18830.68,11047.66,7783.02,57588.44,False,0.0,no_loan,9,7791.13,True,FI013,2,2510.3,0.0
GJNA203611,2026-03,21526.54,13468.23,8058.32,58906.99,False,0.0,no_loan,9,7545.1,True,FI013,3,2728.16,0.0
GJNA203611,2026-04,23813.08,13822.88,9990.21,61383.88,False,0.0,no_loan,11,8736.34,False,FI013,4,2488.53,0.0
GJNA203611,2026-05,25395.78,14498.83,10896.96,63112.92,False,0.0,no_loan,12,11030.49,True,FI013,3,2314.17,0.0
GJNA203611,2026-06,24615.2,15202.11,9413.09,65342.95,False,0.0,no_loan,12,11053.25,True,FI013,5,3939.97,0.0
GJNA203611,2026-07,22206.32,13930.99,8275.33,66539.0,False,0.0,no_loan,9,8409.62,False,FI013,2,2483.69,0.0
GJSA798282,2024-08,23711.6,13276.18,10435.43,9074.03,False,0.0,no_loan,1,468.79,True,FI002,0,0.0,0.0
GJSA798282,2024-09,25451.72,15241.51,10210.21,10745.55,False,0.0,no_loan,1,518.88,True,FI002,0,0.0,0.0
GJSA798282,2024-10,26683.12,15607.5,11075.62,11366.51,False,0.0,no_loan,1,559.87,True,FI002,0,0.0,0.0
GJSA798282,2024-11,29901.06,16069.28,13831.78,14487.75,False,0.0,no_loan,0,0.0,True,FI002,0,0.0,0.0
GJSA798282,2024-12,28866.36,16098.76,12767.6,17768.15,False,0.0,no_loan,2,2320.75,True,FI002,0,0.0,0.0
GJSA798282,2025-01,22852.26,13591.24,9261.02,20353.92,False,0.0,no_loan,4,3344.79,False,FI002,1,1138.61,0.0
GJSA798282,2025-02,23401.35,12872.08,10529.27,22634.54,False,0.0,no_loan,5,4939.75,True,FI002,2,1319.42,0.0
GJSA798282,2025-03,23795.91,13757.17,10038.73,24331.94,False,0.0,no_loan,7,6598.06,True,FI002,2,1742.31,0.0
GJSA798282,2025-04,22073.81,12567.63,9506.18,26021.5,False,0.0,no_loan,7,5558.84,False,FI002,2,1585.47,0.0
GJSA798282,2025-05,21723.48,12295.97,9427.51,27720.24,False,0.0,no_loan,5,6696.93,True,FI002,1,2122.37,0.0
GJSA798282,2025-06,25241.87,15875.32,9366.55,29678.27,False,0.0,no_loan,7,7845.69,True,FI002,1,2949.42,0.0
GJSA798282,2025-07,21998.43,12366.95,9631.48,31297.27,False,0.0,no_loan,8,7047.9,True,FI002,2,1673.62,0.0
GJSA798282,2025-08,21409.14,12938.35,8470.79,33177.93,False,0.0,no_loan,5,5408.95,True,FI002,2,1524.12,0.0
GJSA798282,2025-09,23552.22,13125.28,10426.93,34745.24,False,0.0,no_loan,9,6176.44,True,FI002,3,1634.76,0.0
GJSA798282,2025-10,21538.05,12114.63,9423.42,36479.84,False,0.0,no_loan,7,5715.06,False,FI002,1,1425.76,0.0
GJSA798282,2025-11,26663.79,15786.41,10877.38,39504.57,False,0.0,no_loan,10,6967.59,True,FI002,2,1569.8,0.0
GJSA798282,2025-12,23558.47,13696.0,9862.47,41047.42,False,0.0,no_loan,8,6215.67,True,FI002,3,1374.05,0.0
GJSA798282,2026-01,19541.94,10735.52,8806.42,43074.02,False,0.0,no_loan,5,4866.24,True,FI002,1,1712.89,0.0
GJSA798282,2026-02,20881.91,12618.89,8263.02,35877.9,False,0.0,no_loan,6,6810.23,False,FI002,2,1793.88,0.0
GJSA798282,2026-03,21252.05,11581.2,9670.85,38267.36,False,0.0,no_loan,5,6540.2,True,FI002,2,1356.65,0.0
GJSA798282,2026-04,20175.74,11457.98,8717.76,40603.25,False,0.0,no_loan,5,5853.45,True,FI002,1,1686.02,0.0
GJSA798282,2026-05,23000.09,13865.85,9134.24,29758.04,False,0.0,no_loan,8,7654.84,True,FI002,3,2003.0,0.0
GJSA798282,2026-06,22053.96,13088.97,8964.99,31059.04,False,0.0,no_loan,6,7335.91,True,FI002,1,1931.87,0.0
GJSA798282,2026-07,18710.68,10167.39,8543.29,46977.76,False,0.0,no_loan,6,5945.0,True,FI002,2,1187.76,0.0
GJPO477348,2024-08,21251.56,14677.99,6573.57,24970.64,False,0.0,no_loan,0,0.0,True,FI014,0,0.0,0.0
GJPO477348,2024-09,21691.09,15040.87,6650.22,26308.32,False,0.0,no_loan,2,2673.14,True,FI014,0,0.0,0.0
GJPO477348,2024-10,21279.48,15221.2,6058.27,28030.32,False,0.0,no_loan,5,4843.2,True,FI014,1,1492.37,0.0
GJPO477348,2024-11,23867.27,17428.65,6438.62,32717.93,False,0.0,no_loan,9,9106.79,True,FI014,2,3609.61,0.0
GJPO477348,2024-12,21796.75,14916.63,6880.12,33910.08,False,0.0,no_loan,13,11450.52,True,FI014,4,4598.48,0.0
GJPO477348,2025-01,18508.43,12367.95,6140.48,35180.43,False,0.0,no_loan,9,7921.78,True,FI014,2,3223.84,0.0
GJPO477348,2025-02,20414.12,14176.76,6237.37,36325.43,False,0.0,no_loan,10,10465.54,True,FI014,2,4607.49,0.0
GJPO477348,2025-03,22501.88,15500.38,7001.5,37209.51,False,0.0,no_loan,10,12930.62,True,FI014,4,3457.53,0.0
GJPO477348,2025-04,20694.08,14822.08,5872.0,38464.69,False,0.0,no_loan,10,9784.78,True,FI014,3,4537.34,0.0
GJPO477348,2025-05,18415.04,13655.23,4759.82,39747.55,False,0.0,no_loan,11,9435.29,True,FI014,4,3758.26,0.0
GJPO477348,2025-06,21446.32,14437.33,7008.98,40776.93,False,0.0,no_loan,10,11809.68,True,FI014,4,3570.98,0.0
GJPO477348,2025-07,19593.01,15150.3,4442.72,41839.4,False,0.0,no_loan,10,10918.91,True,FI014,3,3835.04,0.0
GJPO477348,2025-08,18701.47,13721.74,4979.73,42616.18,False,0.0,no_loan,8,8210.47,False,FI014,2,3094.0,0.0
GJPO477348,2025-09,19908.1,14786.91,5121.19,43532.06,False,0.0,no_loan,12,9052.27,False,FI014,4,3001.42,0.0
GJPO477348,2025-10,18503.17,12991.84,5511.33,44950.54,False,0.0,no_loan,10,8357.5,True,FI014,2,2630.44,0.0
GJPO477348,2025-11,23885.73,18115.61,5770.11,46312.11,False,0.0,no_loan,10,10333.43,True,FI014,3,3611.24,0.0
GJPO477348,2025-12,20508.79,13606.78,6902.01,47870.59,False,0.0,no_loan,10,11568.69,True,FI014,4,4038.8,0.0
GJPO477348,2026-01,18235.66,13921.5,4314.15,49039.57,False,0.0,no_loan,8,8647.54,True,FI014,3,4135.03,0.0
GJPO477348,2026-02,19146.04,13217.42,5928.62,50456.37,False,0.0,no_loan,11,10502.78,True,FI014,5,4239.68,0.0
GJPO477348,2026-03,17743.44,12787.9,4955.55,51719.33,False,0.0,no_loan,9,7727.82,True,FI014,3,3576.64,0.0
GJPO477348,2026-04,19367.43,12997.24,6370.19,53001.51,False,0.0,no_loan,11,11087.7,True,FI014,5,3896.97,0.0
GJPO477348,2026-05,19644.68,13469.85,6174.84,54665.8,False,0.0,no_loan,8,9376.94,True,FI014,3,2582.37,0.0
GJPO477348,2026-06,17334.08,12478.63,4855.44,55370.17,False,0.0,no_loan,9,8732.26,True,FI014,2,2280.2,0.0
GJPO477348,2026-07,17601.08,13025.15,4575.93,56276.36,False,0.0,no_loan,7,8191.97,True,FI014,1,3883.23,0.0
GJVA702921,2024-08,73536.08,42874.64,30661.43,8705.75,False,0.0,no_loan,1,1292.71,True,FI019,0,0.0,0.0
GJVA702921,2024-09,76437.42,44793.84,31643.58,13978.47,False,0.0,no_loan,1,1595.72,True,FI019,0,0.0,0.0
GJVA702921,2024-10,86785.08,47846.09,38938.99,20775.28,False,0.0,no_loan,2,1500.8,True,FI019,0,0.0,0.0
GJVA702921,2024-11,83990.03,47436.25,36553.77,25021.84,False,0.0,no_loan,2,1595.87,True,FI019,0,0.0,0.0
GJVA702921,2024-12,85514.37,50838.57,34675.79,33061.09,False,0.0,no_loan,1,1663.51,True,FI019,0,0.0,0.0
GJVA702921,2025-01,68640.24,40389.48,28250.75,39872.13,False,0.0,no_loan,1,1170.28,True,FI019,0,0.0,0.0
GJVA702921,2025-02,82075.67,46488.98,35586.68,44649.23,False,0.0,no_loan,0,0.0,True,FI019,0,0.0,0.0
GJVA702921,2025-03,66176.3,38912.05,27264.25,47735.35,False,0.0,no_loan,4,4027.42,True,FI019,1,1071.79,0.0
GJVA702921,2025-04,82358.03,48806.4,33551.63,52827.99,False,0.0,no_loan,8,8904.84,False,FI019,3,1896.65,0.0
GJVA702921,2025-05,70286.4,38623.6,31662.8,43351.19,False,0.0,no_loan,11,12764.92,False,FI019,3,3048.43,0.0
GJVA702921,2025-06,92169.76,50133.25,42036.51,52337.97,False,0.0,no_loan,23,21583.35,True,FI019,11,5327.31,0.0
GJVA702921,2025-07,76459.55,39590.49,36869.06,66434.53,False,0.0,no_loan,23,15328.03,True,FI019,7,3078.0,0.0
GJVA702921,2025-08,71123.02,37468.48,33654.54,74509.77,False,0.0,no_loan,15,17482.64,True,FI019,5,4826.22,0.0
GJVA702921,2025-09,81544.36,48249.15,33295.21,80000.03,False,0.0,no_loan,18,20825.3,True,FI019,7,7538.36,0.0
GJVA702921,2025-10,86506.78,51361.38,35145.4,88090.16,False,0.0,no_loan,24,19310.93,True,FI019,6,4539.15,0.0
GJVA702921,2025-11,87535.29,47627.03,39908.26,94466.26,False,0.0,no_loan,26,17309.69,False,FI019,12,6054.31,0.0
GJVA702921,2025-12,85545.08,45120.4,40424.67,60658.55,False,0.0,no_loan,22,20452.3,True,FI019,8,5276.89,0.0
GJVA702921,2026-01,72050.79,39282.45,32768.34,65261.44,False,0.0,no_loan,18,18444.55,True,FI019,5,3935.44,0.0
GJVA702921,2026-02,64732.3,36743.87,27988.43,69563.31,False,0.0,no_loan,14,16494.59,True,FI019,6,4317.69,0.0
GJVA702921,2026-03,69430.49,39186.46,17220.96,71750.84,True,13023.07,on_time,17,17544.76,True,FI019,5,18904.1,13023.07
GJVA702921,2026-04,75767.2,40810.23,21933.9,82932.35,True,13023.07,on_time,17,17438.89,True,FI019,7,17264.11,13023.07
GJVA702921,2026-05,85135.6,49595.93,22516.6,86480.79,True,13023.07,on_time,19,21370.5,True,FI019,6,20213.95,13023.07
GJVA702921,2026-06,80032.71,44043.47,22966.18,89168.44,True,13023.07,on_time,19,15942.91,True,FI019,5,17187.21,13023.07
GJVA702921,2026-07,74275.02,41681.21,19570.74,91573.37,True,13023.07,on_time,21,17703.84,True,FI019,10,17977.84,13023.07
GJSA721699,2024-08,22742.56,14836.46,7906.11,19716.34,False,0.0,no_loan,1,390.22,True,FI002,0,0.0,0.0
GJSA721699,2024-09,28471.38,19892.67,8578.72,20500.15,False,0.0,no_loan,1,545.53,True,FI002,0,0.0,0.0
GJSA721699,2024-10,32058.79,19962.45,12096.34,21970.84,False,0.0,no_loan,1,734.76,True,FI002,0,0.0,0.0
GJSA721699,2024-11,29264.75,18927.26,10337.49,22649.02,False,0.0,no_loan,1,561.2,True,FI002,0,0.0,0.0
GJSA721699,2024-12,28147.41,18100.54,10046.88,23299.82,False,0.0,no_loan,1,510.5,True,FI002,0,0.0,0.0
GJSA721699,2025-01,24696.71,15911.95,8784.76,23828.08,False,0.0,no_loan,0,0.0,True,FI002,0,0.0,0.0
GJSA721699,2025-02,24739.29,16735.69,8003.6,24314.18,False,0.0,no_loan,3,3499.27,True,FI002,1,852.09,0.0
GJSA721699,2025-03,25525.19,17263.36,8261.83,25000.71,False,0.0,no_loan,8,6034.17,True,FI002,2,1690.08,0.0
GJSA721699,2025-04,29142.01,18784.13,10357.88,26330.81,False,0.0,no_loan,10,11566.11,True,FI002,2,4261.9,0.0
GJSA721699,2025-05,31157.21,19840.15,11317.07,27455.76,False,0.0,no_loan,16,13512.76,True,FI002,6,3289.15,0.0
GJSA721699,2025-06,28053.73,20114.91,7938.82,28432.19,False,0.0,no_loan,14,14829.42,False,FI002,3,4201.55,0.0
GJSA721699,2025-07,25545.79,18217.78,7328.01,29006.61,False,0.0,no_loan,16,10961.61,True,FI002,7,3591.48,0.0
GJSA721699,2025-08,25651.5,18104.15,7547.35,29579.05,False,0.0,no_loan,11,14255.18,True,FI002,3,5628.92,0.0
GJSA721699,2025-09,28715.31,17726.41,10988.9,30629.79,False,0.0,no_loan,16,13401.52,True,FI002,5,3734.92,0.0
GJSA721699,2025-10,31684.92,19577.73,12107.19,31324.09,False,0.0,no_loan,19,14119.39,True,FI002,8,4407.1,0.0
GJSA721699,2025-11,33329.78,20995.34,12334.45,32732.58,False,0.0,no_loan,18,14414.4,False,FI002,8,4517.39,0.0
GJSA721699,2025-12,26546.62,19127.24,7419.39,33437.07,False,0.0,no_loan,12,11924.13,True,FI002,5,5205.71,0.0
GJSA721699,2026-01,26694.59,18362.16,8332.43,33964.27,False,0.0,no_loan,15,11574.51,True,FI002,7,3093.53,0.0
GJSA721699,2026-02,23851.25,15215.62,8635.63,34551.09,False,0.0,no_loan,11,12263.02,True,FI002,5,3978.2,0.0
GJSA721699,2026-03,26330.5,18170.72,8159.78,35254.47,False,0.0,no_loan,14,14009.09,False,FI002,3,4000.52,0.0
GJSA721699,2026-04,28052.75,18727.53,9325.22,35860.52,False,0.0,no_loan,15,12524.4,True,FI002,6,3679.04,0.0
GJSA721699,2026-05,26045.53,16729.64,9315.89,36496.58,False,0.0,no_loan,11,11756.44,True,FI002,2,4534.58,0.0
GJSA721699,2026-06,27066.37,18501.8,8564.58,37594.05,False,0.0,no_loan,16,13053.3,True,FI002,7,3393.75,0.0
GJSA721699,2026-07,25194.91,18144.99,7049.92,38339.55,False,0.0,no_loan,14,13551.82,True,FI002,4,4710.55,0.0
GJAM480231,2024-08,24191.2,15381.13,8810.07,22149.38,False,0.0,no_loan,1,457.34,True,FI002,0,0.0,0.0
GJAM480231,2024-09,26078.58,18593.59,7485.0,23791.2,False,0.0,no_loan,1,553.06,True,FI002,0,0.0,0.0
GJAM480231,2024-10,32247.17,23354.14,8893.03,24826.79,False,0.0,no_loan,1,574.19,True,FI002,0,0.0,0.0
GJAM480231,2024-11,27811.51,19661.44,8150.07,25708.84,False,0.0,no_loan,1,487.45,True,FI002,0,0.0,0.0
GJAM480231,2024-12,28704.52,17850.57,10853.95,27651.65,False,0.0,no_loan,1,553.61,True,FI002,0,0.0,0.0
GJAM480231,2025-01,26505.8,17075.07,9430.73,28780.75,False,0.0,no_loan,1,560.16,True,FI002,0,0.0,0.0
GJAM480231,2025-02,25980.07,17208.58,8771.49,30680.59,False,0.0,no_loan,1,541.31,True,FI002,0,0.0,0.0
GJAM480231,2025-03,20398.68,14142.54,6256.14,31480.28,False,0.0,no_loan,1,387.57,True,FI002,0,0.0,0.0
GJAM480231,2025-04,25986.22,18502.4,7483.81,27630.36,False,0.0,no_loan,1,593.54,True,FI002,0,0.0,0.0
GJAM480231,2025-05,27549.89,19780.8,7769.09,28782.78,False,0.0,no_loan,0,0.0,True,FI002,0,0.0,0.0
GJAM480231,2025-06,24519.75,17703.98,6815.78,29831.88,False,0.0,no_loan,2,1817.47,True,FI002,0,0.0,0.0
GJAM480231,2025-07,25792.39,16445.88,9346.51,17338.04,False,0.0,no_loan,4,4592.67,True,FI002,1,1347.38,0.0
GJAM480231,2025-08,24822.34,16440.62,8381.72,19107.55,False,0.0,no_loan,5,6809.62,True,FI002,1,2441.17,0.0
GJAM480231,2025-09,25402.82,17163.42,8239.4,20780.16,False,0.0,no_loan,8,8738.52,True,FI002,2,3620.21,0.0
GJAM480231,2025-10,23460.13,15742.17,7717.96,21855.24,False,0.0,no_loan,7,7167.64,True,FI002,2,1720.2,0.0
GJAM480231,2025-11,30655.15,20195.37,10459.78,23317.96,False,0.0,no_loan,12,8756.9,True,FI002,4,2703.61,0.0
GJAM480231,2025-12,26730.66,17076.9,9653.76,25498.43,False,0.0,no_loan,8,7582.14,True,FI002,3,2251.42,0.0
GJAM480231,2026-01,23283.78,14656.49,8627.29,27117.04,False,0.0,no_loan,8,6370.63,True,FI002,2,1973.55,0.0
GJAM480231,2026-02,24075.65,15771.91,8303.74,28874.64,False,0.0,no_loan,7,7514.59,True,FI002,2,1731.53,0.0
GJAM480231,2026-03,25021.32,18021.87,6999.45,30387.94,False,0.0,no_loan,7,8430.2,True,FI002,2,3903.78,0.0
GJAM480231,2026-04,22938.0,16198.76,6739.24,31078.97,False,0.0,no_loan,7,8191.37,True,FI002,1,3606.78,0.0
GJAM480231,2026-05,26274.19,16702.48,9571.7,32719.7,False,0.0,no_loan,9,9176.03,True,FI002,2,2707.51,0.0
GJAM480231,2026-06,24281.51,16797.59,7483.92,34042.46,False,0.0,no_loan,10,7854.76,True,FI002,3,2331.3,0.0
GJAM480231,2026-07,25396.01,18032.36,7363.65,34923.45,False,0.0,no_loan,10,8380.04,True,FI002,2,3551.16,0.0
GJRA706768,2024-08,27843.39,17465.35,568.41,20956.42,True,9809.63,on_time,1,491.71,True,FI012,1,9809.63,9809.63
GJRA706768,2024-09,29909.05,18886.09,1213.33,21215.68,True,9809.63,on_time,1,611.45,True,FI012,1,9809.63,9809.63
GJRA706768,2024-10,36061.73,24780.64,1471.46,21490.57,True,9809.63,on_time,1,714.53,True,FI012,1,9809.63,9809.63
GJRA706768,2024-11,36008.03,23389.82,2808.59,22002.62,True,9809.63,on_time,0,0.0,True,FI012,1,9809.63,9809.63
GJRA706768,2024-12,34617.57,20496.57,4311.38,22653.86,True,9809.63,on_time,3,3057.83,True,FI012,2,10715.6,9809.63
GJRA706768,2025-01,28647.02,18179.35,658.03,22744.98,True,9809.63,on_time,5,3977.22,True,FI012,2,10744.69,9809.63
GJRA706768,2025-02,29316.63,19709.7,-202.7,18229.13,True,9809.63,on_time,8,6299.27,True,FI012,2,1584.28,0.0
GJRA706768,2025-03,34282.08,23271.11,1201.34,18425.34,True,9809.63,on_time,13,10344.24,True,FI012,4,14099.07,9809.63
GJRA706768,2025-04,33965.05,20977.77,3177.65,18865.47,True,9809.63,on_time,12,12010.79,True,FI012,5,12831.87,9809.63
GJRA706768,2025-05,35221.54,22382.76,3029.15,19546.13,True,9809.63,on_time,13,12433.42,True,FI012,6,14640.16,9809.63
GJRA706768,2025-06,30161.34,19212.78,1138.92,19764.37,True,9809.63,on_time,11,10161.82,True,FI012,4,12719.0,9809.63
GJRA706768,2025-07,31379.0,21045.49,523.88,19847.85,True,9809.63,on_time,11,9834.02,True,FI012,6,13273.17,9809.63
GJRA706768,2025-08,25914.98,16632.37,-527.01,19701.15,True,9809.63,on_time,9,8847.97,True,FI012,4,13026.92,9809.63
GJRA706768,2025-09,33038.59,21795.46,1433.49,20036.1,True,9809.63,on_time,10,10449.4,True,FI012,4,12228.17,9809.63
GJRA706768,2025-10,33133.38,19942.06,3381.69,20747.79,True,9809.63,on_time,9,11219.27,True,FI012,4,13681.93,9809.63
GJRA706768,2025-11,39530.93,26321.08,3400.21,21579.9,True,9809.63,on_time,12,11853.12,True,FI012,5,12632.22,9809.63
GJRA706768,2025-12,34842.47,21593.79,3439.05,22160.4,True,9809.63,on_time,13,11205.39,True,FI012,5,12459.57,9809.63
GJRA706768,2026-01,30024.63,20081.55,9943.08,24381.55,False,0.0,loan_closed,11,9968.64,True,FI012,3,3974.36,0.0
GJRA706768,2026-02,31390.58,21239.91,10150.67,25818.29,False,0.0,loan_closed,11,10716.8,True,FI012,4,3698.46,0.0
GJRA706768,2026-03,30821.19,19909.62,10911.57,27214.62,False,0.0,loan_closed,9,8316.08,True,FI012,2,2534.21,0.0
GJRA706768,2026-04,32519.93,20530.97,11988.96,44082.53,False,0.0,loan_closed,11,8635.01,True,FI012,4,3294.0,0.0
GJRA706768,2026-05,34371.58,22601.52,11770.06,37417.41,False,0.0,loan_closed,11,11637.95,True,FI012,4,3509.37,0.0
GJRA706768,2026-06,35872.26,23639.38,12232.87,23823.33,False,0.0,loan_closed,14,11005.28,True,FI012,5,3650.93,0.0
GJRA706768,2026-07,29227.58,19428.04,9799.55,25133.29,False,0.0,loan_closed,11,7802.79,True,FI012,3,2953.77,0.0
GJGO416895,2024-08,28512.6,15106.61,13405.99,16925.89,False,0.0,no_loan,1,652.91,True,FI014,0,0.0,0.0
GJGO416895,2024-09,29535.91,17515.5,12020.41,17791.84,False,0.0,no_loan,1,643.15,True,FI014,0,0.0,0.0
GJGO416895,2024-10,32431.51,16991.33,15440.18,19389.17,False,0.0,no_loan,1,557.82,True,FI014,0,0.0,0.0
GJGO416895,2024-11,33448.86,18536.74,14912.12,20904.71,False,0.0,no_loan,1,660.12,True,FI014,0,0.0,0.0
GJGO416895,2024-12,32864.18,18961.26,13902.92,22171.58,False,0.0,no_loan,1,664.74,True,FI014,0,0.0,0.0
GJGO416895,2025-01,26303.5,15036.51,11266.99,23449.19,False,0.0,no_loan,0,0.0,True,FI014,0,0.0,0.0
GJGO416895,2025-02,26629.11,16255.47,10373.64,24006.31,False,0.0,no_loan,1,1158.05,True,FI014,0,0.0,0.0
GJGO416895,2025-03,28939.51,15676.45,13263.06,25253.86,False,0.0,no_loan,3,2159.17,True,FI014,1,431.37,0.0
GJGO416895,2025-04,29139.28,17403.4,11735.88,26469.15,False,0.0,no_loan,3,4227.84,True,FI014,1,1501.92,0.0
GJGO416895,2025-05,30277.23,17638.5,12638.73,27688.43,False,0.0,no_loan,5,5151.33,True,FI014,2,1453.85,0.0
GJGO416895,2025-06,29076.97,17036.89,12040.08,28505.63,False,0.0,no_loan,6,5628.63,True,FI014,2,1791.02,0.0
GJGO416895,2025-07,27131.31,14804.92,12326.39,29675.43,False,0.0,no_loan,5,4308.15,True,FI014,2,1163.67,0.0
GJGO416895,2025-08,28840.68,16496.34,12344.34,30946.71,False,0.0,no_loan,4,5281.02,True,FI014,1,1846.19,0.0
GJGO416895,2025-09,34185.71,20962.44,13223.27,32387.54,False,0.0,no_loan,6,6247.73,True,FI014,2,1971.32,0.0
GJGO416895,2025-10,31883.94,19193.56,12690.38,33501.68,False,0.0,no_loan,6,5612.76,True,FI014,2,1933.62,0.0
GJGO416895,2025-11,32380.76,17094.16,15286.6,34693.97,False,0.0,no_loan,7,5137.93,False,FI014,3,1041.61,0.0
GJGO416895,2025-12,32219.59,17380.88,14838.71,36000.46,False,0.0,no_loan,5,5347.08,True,FI014,2,1812.02,0.0
GJGO416895,2026-01,30328.85,16503.64,13825.21,36922.91,False,0.0,no_loan,6,5652.77,True,FI014,1,1575.06,0.0
GJGO416895,2026-02,28381.29,15596.45,12784.84,38060.99,False,0.0,no_loan,4,4895.67,True,FI014,1,1351.34,0.0
GJGO416895,2026-03,28294.24,15294.13,13000.11,38718.18,False,0.0,no_loan,5,4491.45,True,FI014,1,1089.55,0.0
GJGO416895,2026-04,28223.77,16531.7,11692.07,39859.72,False,0.0,no_loan,4,5305.1,True,FI014,1,1533.98,0.0
GJGO416895,2026-05,31933.41,17752.4,14181.02,41187.61,False,0.0,no_loan,5,5618.71,True,FI014,1,1996.12,0.0
GJGO416895,2026-06,31273.19,17886.11,13387.08,42325.47,False,0.0,no_loan,6,5397.6,True,FI014,2,1738.27,0.0
GJGO416895,2026-07,23583.16,12826.78,10756.39,43269.61,False,0.0,no_loan,4,3541.52,True,FI014,1,1224.31,0.0
GJAH127011,2024-08,23021.88,12212.89,10809.0,14537.17,False,0.0,no_loan,1,515.87,True,FI006,0,0.0,0.0
GJAH127011,2024-09,26691.19,15390.17,11301.03,15770.84,False,0.0,no_loan,1,527.39,True,FI006,0,0.0,0.0
GJAH127011,2024-10,30095.96,17431.94,12664.02,17636.04,False,0.0,no_loan,1,596.5,True,FI006,0,0.0,0.0
GJAH127011,2024-11,28821.08,16268.85,12552.23,19147.63,False,0.0,no_loan,0,0.0,True,FI006,0,0.0,0.0
GJAH127011,2024-12,29187.17,16731.39,12455.78,20198.84,False,0.0,no_loan,2,2049.04,True,FI006,0,0.0,0.0
GJAH127011,2025-01,23536.32,14203.69,9332.63,20855.03,False,0.0,no_loan,3,3282.73,True,FI006,0,0.0,0.0
GJAH127011,2025-02,24694.88,14462.13,10232.75,29803.11,False,0.0,no_loan,7,6408.83,True,FI006,3,2107.49,0.0
GJAH127011,2025-03,18827.76,10681.8,8145.96,30563.88,False,0.0,no_loan,6,6546.76,True,FI006,2,2254.76,0.0
GJAH127011,2025-04,27099.94,16584.55,10515.39,31447.72,False,0.0,no_loan,8,8698.28,True,FI006,3,3390.34,0.0
GJAH127011,2025-05,24791.14,13106.3,11684.84,33110.5,False,0.0,no_loan,9,8223.9,True,FI006,4,1939.0,0.0
GJAH127011,2025-06,25285.11,14682.38,10602.73,34478.11,False,0.0,no_loan,10,6791.95,True,FI006,4,1572.49,0.0
GJAH127011,2025-07,20190.26,10888.11,9302.15,35618.37,False,0.0,no_loan,8,6283.99,True,FI006,3,1686.4,0.0
GJAH127011,2025-08,17351.73,10161.81,7189.92,36159.37,False,0.0,no_loan,5,5219.12,True,FI006,1,1238.54,0.0
GJAH127011,2025-09,15228.9,9023.99,6204.91,36678.32,False,0.0,no_loan,4,4157.07,True,FI006,1,1245.71,0.0
GJAH127011,2025-10,21167.87,12058.56,9109.31,37465.48,False,0.0,no_loan,6,7305.34,True,FI006,1,2312.81,0.0
GJAH127011,2025-11,27424.4,16837.14,10587.26,38421.61,False,0.0,no_loan,11,8196.42,True,FI006,3,1835.43,0.0
GJAH127011,2025-12,30988.52,17118.22,3933.12,38844.79,True,9937.19,on_time,12,10521.67,True,FI006,4,13669.71,9937.19
GJAH127011,2026-01,21221.05,12661.62,-1377.76,38737.43,True,9937.19,on_time,6,7327.73,True,FI006,3,12086.89,9937.19
GJAH127011,2026-02,20377.66,12221.59,-1781.11,22425.2,True,9937.19,late,6,7203.46,True,FI006,2,10568.51,8266.78
GJAH127011,2026-03,24112.09,13582.1,592.8,22488.63,True,9937.19,on_time,7,7261.88,True,FI006,4,11637.03,9937.19
GJAH127011,2026-04,23378.78,12799.19,642.4,22566.09,True,9937.19,on_time,8,6499.26,True,FI006,3,11267.55,9937.19
GJAH127011,2026-05,24369.09,13462.93,968.97,22679.06,True,9937.19,on_time,9,7994.87,True,FI006,4,12094.15,9937.19
