enterprise_id,month,income,expenses,net_cash_flow,savings_balance,has_loan,emi_due,repayment_status,upi_inflow_txn_count,upi_inflow_txn_volume,data_complete,field_investigator_id,upi_outflow_txn_count,upi_outflow_txn_volume,loan_repayment_collected_upi,month_index,name,sector,district,place,vintage_years,digital_adoption,upi_adoption_start_month,loan_taken_in_dataset,loan_amount,loan_tenure_months,loan_start_month_offset,rainfall_index,milk_price_index,poultry_feed_price_index,raw_material_price_index,retail_demand_index,local_disruption
GJBH012535,2026-04-01,61238.34,44588.95,16649.38,37315.18,False,0.0,no_loan,36,29075.24,True,FI005,15,10538.12,0.0,20,Ambe Bhattha Udyog,brick_kiln,Bhavnagar,Bhavnagar,9.9,0.5,7,False,0.0,0,0,113.2,95.6,102.0,112.4,98.8,False
GJBH012535,2026-05-01,66689.27,52715.15,13974.12,39436.27,False,0.0,no_loan,38,32791.91,True,FI005,17,16373.41,0.0,21,Ambe Bhattha Udyog,brick_kiln,Bhavnagar,Bhavnagar,9.9,0.5,7,False,0.0,0,0,70.8,92.8,104.8,108.5,119.9,False
GJBH012535,2026-06-01,30215.65,23166.37,7049.29,51905.95,False,0.0,no_loan,18,14151.04,True,FI005,4,6582.36,0.0,22,Ambe Bhattha Udyog,brick_kiln,Bhavnagar,Bhavnagar,9.9,0.5,7,False,0.0,0,0,40.8,101.8,105.5,106.6,109.6,False
GJBH012535,2026-07-01,18714.25,13768.61,4945.64,52411.35,False,0.0,no_loan,11,8700.07,True,FI005,3,3419.22,0.0,23,Ambe Bhattha Udyog,brick_kiln,Bhavnagar,Bhavnagar,9.9,0.5,7,False,0.0,0,0,41.9,100.9,102.4,107.5,98.8,False
GJBH043010,2024-08-01,12425.21,7501.03,2060.47,27169.06,True,2863.72,on_time,1,237.88,True,FI010,1,2863.72,2863.72,0,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,5.0,96.1,95.4,100.3,89.2,False
GJBH043010,2024-09-01,13063.47,8385.54,1814.21,27473.6,True,2863.72,on_time,1,265.54,True,FI010,1,2863.72,2863.72,1,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,31.8,97.3,94.4,107.3,72.1,True
GJBH043010,2024-10-01,24511.38,16256.86,5390.81,28785.25,True,2863.72,on_time,0,0.0,True,FI010,1,2863.72,2863.72,2,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,38.9,101.8,94.9,111.2,75.2,True
GJBH043010,2024-11-01,34594.45,22654.4,9076.33,30846.26,True,2863.72,on_time,4,5756.2,True,FI010,2,5243.92,2863.72,3,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,49.9,105.6,96.6,101.2,99.4,False
GJBH043010,2024-12-01,27389.31,17702.81,6822.78,31655.09,True,2863.72,on_time,8,7761.09,True,FI010,4,5566.13,2863.72,4,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,81.3,97.9,95.3,91.5,95.4,False
GJBH043010,2025-01-01,22696.5,14057.15,5775.63,20734.1,True,2863.72,on_time,9,9637.35,True,FI010,2,2826.08,0.0,5,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,88.8,94.6,98.8,97.7,96.4,False
GJBH043010,2025-02-01,17774.18,10962.55,3947.91,21518.24,True,2863.72,on_time,13,11744.28,True,FI010,7,7512.88,2863.72,6,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,94.7,98.0,115.4,98.1,100.4,False
GJBH043010,2025-03-01,20582.36,13112.81,4605.83,22404.71,True,2863.72,on_time,15,11220.61,True,FI010,5,5737.39,2863.72,7,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,100.7,92.5,120.7,97.1,97.4,False
GJBH043010,2025-04-01,20123.46,12724.55,4535.19,22992.65,True,2863.72,on_time,12,12916.74,True,FI010,5,7766.91,2863.72,8,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,66.6,91.6,115.3,96.2,99.4,False
GJBH043010,2025-05-01,24909.5,15265.26,6780.52,23906.02,True,2863.72,on_time,15,15816.18,True,FI010,5,8146.01,2863.72,9,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,70.5,79.1,98.0,104.0,108.1,False
GJBH043010,2025-06-01,28213.9,19185.13,6165.06,24920.33,True,2863.72,on_time,16,14831.49,True,FI010,8,7634.38,2863.72,10,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,26.0,81.9,96.5,97.6,105.6,False
GJBH043010,2025-07-01,29892.66,18421.19,8607.75,26686.76,True,2863.72,on_time,17,16085.51,True,FI010,8,9280.61,2863.72,11,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,18.7,85.5,102.0,103.5,96.8,False
GJBH043010,2025-08-01,16469.42,10929.31,2676.39,27297.36,True,2863.72,on_time,12,9491.26,True,FI010,4,6166.85,2863.72,12,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,9.9,95.7,101.0,95.6,94.5,False
GJBH043010,2025-09-01,12965.87,8801.08,1301.07,27525.33,True,2863.72,on_time,8,8130.64,True,FI010,4,5829.53,2863.72,13,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,7.3,100.4,99.0,100.1,99.9,False
GJBH043010,2025-10-01,22734.48,14870.7,5000.07,28224.0,True,2863.72,on_time,14,11719.66,True,FI010,7,5794.04,2863.72,14,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,11.6,100.8,95.8,102.5,93.1,False
GJBH043010,2025-11-01,34029.62,21689.63,9476.28,30689.59,True,2863.72,on_time,23,18864.06,True,FI010,9,7298.98,2863.72,15,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,50.6,99.0,98.7,104.9,98.1,False
GJBH043010,2025-12-01,25396.62,17319.26,5213.65,31828.77,True,2863.72,on_time,19,13444.5,True,FI010,8,7876.17,2863.72,16,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,74.7,103.2,97.4,104.5,100.3,False
GJBH043010,2026-01-01,23177.1,13809.46,9367.64,34163.65,False,0.0,loan_closed,15,13643.25,True,FI010,4,4519.93,0.0,17,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,95.4,98.2,101.7,105.0,101.5,False
GJBH043010,2026-02-01,19882.81,11841.88,8040.93,36281.09,False,0.0,loan_closed,12,10336.55,True,FI010,3,3487.51,0.0,18,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,100.4,101.0,100.2,102.8,97.5,False
GJBH043010,2026-03-01,19512.3,13234.68,6277.61,37796.41,False,0.0,loan_closed,10,11753.27,True,FI010,3,3225.07,0.0,19,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,93.7,97.6,99.3,99.8,95.9,False
GJBH043010,2026-04-01,19108.95,13042.98,6065.97,39311.9,False,0.0,loan_closed,14,10458.8,True,FI010,5,3755.67,0.0,20,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,79.7,90.6,95.6,107.6,96.6,False
GJBH043010,2026-05-01,21522.25,13340.84,8181.41,40805.26,False,0.0,loan_closed,12,11963.49,True,FI010,4,3395.76,0.0,21,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,57.9,90.7,98.0,104.3,111.0,False
GJBH043010,2026-06-01,30137.11,17994.08,12143.03,43234.29,False,0.0,loan_closed,23,18244.76,True,FI010,6,6561.98,0.0,22,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,25.6,93.1,101.3,101.6,102.4,False
GJBH043010,2026-07-01,30489.56,19592.71,10896.85,44957.84,False,0.0,loan_closed,17,16377.75,True,FI010,6,5888.66,0.0,23,Chandubhai Thakor Beej Bhandar,agri_input_retail,Kutch,Bhuj,4.3,0.59,2,True,75095.74,36,-19,20.2,92.8,102.2,103.7,91.9,False
GJBH062301,2024-08-01,24043.16,15895.99,8147.17,11065.05,False,0.0,no_loan,0,0.0,True,FI004,0,0.0,0.0,0,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,49.0,95.1,94.3,95.3,89.9,False
GJBH062301,2024-09-01,20523.6,14778.81,5744.79,11647.85,False,0.0,no_loan,4,3881.57,True,FI004,1,1261.42,0.0,1,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,78.3,95.1,97.4,97.1,95.4,False
GJBH062301,2024-10-01,37798.38,26530.02,11268.36,12574.13,False,0.0,no_loan,19,14426.0,True,FI004,9,4349.38,0.0,2,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,92.3,102.9,94.8,97.4,95.4,False
GJBH062301,2024-11-01,46268.03,34875.04,11392.99,14280.64,False,0.0,no_loan,35,31370.9,True,FI004,17,12392.23,0.0,3,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,141.5,100.3,97.9,101.8,100.2,False
GJBH062301,2024-12-01,32124.37,21461.89,10662.48,15519.35,False,0.0,no_loan,26,27440.82,True,FI004,6,10797.1,0.0,4,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,156.9,92.1,94.1,93.3,93.2,False
GJBH062301,2025-01-01,25767.93,18427.63,7340.3,16338.07,False,0.0,no_loan,23,23113.58,True,FI004,7,6429.87,0.0,5,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,180.6,97.6,97.0,96.9,93.8,False
GJBH062301,2025-02-01,24198.72,16121.55,8077.16,17558.26,False,0.0,no_loan,19,19174.29,True,FI004,5,5313.09,0.0,6,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,199.9,99.4,115.6,96.0,97.6,False
GJBH062301,2025-03-01,23972.43,15925.59,8046.84,18184.67,False,0.0,no_loan,18,20532.9,True,FI004,6,4939.73,0.0,7,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,193.2,91.7,113.5,97.4,96.2,False
GJBH062301,2025-04-01,23234.02,17497.81,5736.21,18870.13,False,0.0,no_loan,23,21210.07,True,FI004,9,10147.72,0.0,8,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,166.5,88.2,114.6,98.5,95.1,False
GJBH062301,2025-05-01,24518.37,18632.63,5885.73,19356.57,False,0.0,no_loan,21,20392.13,True,FI004,8,6872.51,0.0,9,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,114.8,77.0,98.3,104.9,105.2,False
GJBH062301,2025-06-01,44125.7,32486.77,11638.93,20298.82,False,0.0,no_loan,45,37720.63,True,FI004,16,10720.3,0.0,10,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,102.3,81.0,96.5,95.9,109.3,False
GJBH062301,2025-07-01,33061.82,22581.29,10480.53,21212.1,False,0.0,no_loan,35,23237.96,True,FI004,16,5706.43,0.0,11,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,64.4,82.7,95.4,101.6,93.4,False
GJBH062301,2025-08-01,27275.4,18612.32,8663.08,21876.54,False,0.0,no_loan,20,22054.87,True,FI004,8,8716.25,0.0,12,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,67.1,93.8,97.8,94.3,92.0,False
GJBH062301,2025-09-01,21025.67,14494.67,6530.99,22341.12,False,0.0,no_loan,17,14761.9,True,FI004,5,5354.27,0.0,13,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,60.9,100.7,95.8,100.5,97.1,False
GJBH062301,2025-10-01,38618.79,25179.13,13439.67,24123.15,False,0.0,no_loan,38,26861.08,True,FI004,16,7153.86,0.0,14,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,101.5,101.1,95.9,103.3,94.9,False
GJBH062301,2025-11-01,37852.45,26566.39,11286.07,25083.46,False,0.0,no_loan,31,29206.27,True,FI004,13,8858.97,0.0,15,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,122.7,96.2,96.9,102.0,93.3,False
GJBH062301,2025-12-01,30699.58,21678.94,9020.64,25802.86,False,0.0,no_loan,32,24051.47,True,FI004,9,9579.55,0.0,16,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,151.0,101.2,95.1,102.8,97.1,False
GJBH062301,2026-01-01,26199.61,17152.51,9047.11,26489.68,False,0.0,no_loan,26,23782.04,True,FI004,9,7268.01,0.0,17,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,192.7,98.9,95.7,104.5,96.6,False
GJBH062301,2026-02-01,20200.33,13984.81,6215.53,27395.41,False,0.0,no_loan,16,18117.53,True,FI004,7,5542.21,0.0,18,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,197.2,97.2,98.3,100.8,95.4,False
GJBH062301,2026-03-01,22543.1,16193.98,6349.13,28133.76,False,0.0,no_loan,19,17834.32,True,FI004,7,4607.92,0.0,19,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,180.8,92.3,96.9,102.6,91.8,False
GJBH062301,2026-04-01,24481.38,17490.11,6991.27,29187.47,False,0.0,no_loan,26,17692.99,True,FI004,10,5570.66,0.0,20,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,175.6,90.6,94.0,102.0,95.1,False
GJBH062301,2026-05-01,25910.4,19490.96,6419.43,29709.61,False,0.0,no_loan,21,22308.27,True,FI004,7,5992.56,0.0,21,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,126.0,90.2,99.2,101.5,108.6,False
GJBH062301,2026-06-01,40217.99,27009.74,13208.25,30825.19,False,0.0,no_loan,32,31479.13,True,FI004,10,12932.17,0.0,22,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,97.8,90.9,99.2,98.9,101.1,False
GJBH062301,2026-07-01,36033.24,23658.86,12374.38,32093.43,False,0.0,no_loan,31,26737.39,True,FI004,13,8462.92,0.0,23,Kalpesh Shah Beej Bhandar,agri_input_retail,Bharuch,Bharuch,4.6,0.81,0,False,0.0,0,0,76.1,92.9,97.9,97.3,89.6,False
GJBH067293,2024-08-01,58427.87,42607.49,15820.38,8342.47,False,0.0,no_loan,1,1035.04,True,FI004,0,0.0,0.0,0,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,49.0,95.1,94.3,95.3,89.9,False
GJBH067293,2024-09-01,58570.62,41874.18,16696.44,11050.96,False,0.0,no_loan,1,1013.57,True,FI004,0,0.0,0.0,1,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,78.3,95.1,97.4,97.1,95.4,False
GJBH067293,2024-10-01,104567.01,69732.1,34834.91,16829.52,False,0.0,no_loan,2,1970.55,True,FI004,0,0.0,0.0,2,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,92.3,102.9,94.8,97.4,95.4,False
GJBH067293,2024-11-01,114591.2,73752.9,40838.3,23570.52,False,0.0,no_loan,0,0.0,False,FI004,0,0.0,0.0,3,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,141.5,100.3,97.9,101.8,100.2,False
GJBH067293,2024-12-01,95063.07,65166.75,29896.32,28146.14,False,0.0,no_loan,12,12122.44,True,FI004,3,3523.37,0.0,4,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,156.9,92.1,94.1,93.3,93.2,False
GJBH067293,2025-01-01,67638.26,48462.12,19176.14,31573.12,False,0.0,no_loan,19,16545.8,False,FI004,5,5551.51,0.0,5,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,180.6,97.6,97.0,96.9,93.8,False
GJBH067293,2025-02-01,60324.88,43324.66,17000.21,33641.1,False,0.0,no_loan,27,22894.31,True,FI004,8,6685.54,0.0,6,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,199.9,99.4,115.6,96.0,97.6,False
GJBH067293,2025-03-01,63379.12,42255.56,21123.56,37456.93,False,0.0,no_loan,39,31446.8,True,FI004,10,7965.39,0.0,7,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,193.2,91.7,113.5,97.4,96.2,False
GJBH067293,2025-04-01,64118.8,43333.22,20785.57,41168.98,False,0.0,no_loan,41,36487.84,True,FI004,13,15744.71,0.0,8,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,166.5,88.2,114.6,98.5,95.1,False
GJBH067293,2025-05-01,66156.74,48585.97,17570.77,42819.93,False,0.0,no_loan,49,40686.82,True,FI004,16,14130.59,0.0,9,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,114.8,77.0,98.3,104.9,105.2,False
GJBH067293,2025-06-01,113937.33,76796.01,37141.32,47738.15,False,0.0,no_loan,60,55377.45,True,FI004,23,19407.95,0.0,10,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,102.3,81.0,96.5,95.9,109.3,False
GJBH067293,2025-07-01,104765.42,72751.21,32014.21,53074.36,False,0.0,no_loan,55,58236.66,True,FI004,17,24280.6,0.0,11,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,64.4,82.7,95.4,101.6,93.4,False
GJBH067293,2025-08-01,70157.39,46899.3,23258.09,55988.33,False,0.0,no_loan,40,39840.6,True,FI004,12,16711.32,0.0,12,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,67.1,93.8,97.8,94.3,92.0,False
GJBH067293,2025-09-01,57884.37,38407.65,19476.72,57805.93,False,0.0,no_loan,30,37633.88,True,FI004,10,16172.97,0.0,13,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,60.9,100.7,95.8,100.5,97.1,False
GJBH067293,2025-10-01,112240.37,72590.2,39650.17,63360.02,False,0.0,no_loan,68,58645.4,True,FI004,33,16495.09,0.0,14,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,101.5,101.1,95.9,103.3,94.9,False
GJBH067293,2025-11-01,130044.78,82855.53,47189.25,70210.78,False,0.0,no_loan,76,77494.69,True,FI004,34,20795.16,0.0,15,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,122.7,96.2,96.9,102.0,93.3,False
GJBH067293,2025-12-01,87212.51,58131.95,29080.56,74974.83,False,0.0,no_loan,56,42442.48,True,FI004,22,14068.43,0.0,16,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,151.0,101.2,95.1,102.8,97.1,False
GJBH067293,2026-01-01,68060.48,43572.29,24488.19,78901.26,False,0.0,no_loan,39,37464.5,True,FI004,14,9502.79,0.0,17,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,192.7,98.9,95.7,104.5,96.6,False
GJBH067293,2026-02-01,62965.69,42528.73,20436.97,80794.05,False,0.0,no_loan,42,40159.69,True,FI004,18,16722.17,0.0,18,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,197.2,97.2,98.3,100.8,95.4,False
GJBH067293,2026-03-01,57575.07,39391.08,18183.99,82408.64,False,0.0,no_loan,42,28108.36,True,FI004,15,7160.77,0.0,19,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,180.8,92.3,96.9,102.6,91.8,False
GJBH067293,2026-04-01,68074.85,43905.87,24168.98,99577.92,False,0.0,no_loan,46,33162.67,True,FI004,17,8124.15,0.0,20,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,175.6,90.6,94.0,102.0,95.1,False
GJBH067293,2026-05-01,77553.79,54133.5,23420.29,102795.23,False,0.0,no_loan,57,49381.6,True,FI004,20,16666.66,0.0,21,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,126.0,90.2,99.2,101.5,108.6,False
GJBH067293,2026-06-01,115802.39,85146.34,30656.04,105689.02,False,0.0,no_loan,74,59961.78,True,FI004,36,23991.73,0.0,22,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,97.8,90.9,99.2,98.9,101.1,False
GJBH067293,2026-07-01,105797.63,69035.23,36762.4,110702.45,False,0.0,no_loan,80,66319.18,True,FI004,32,19489.61,0.0,23,Om Krishi Kendra,agri_input_retail,Bharuch,Bharuch,5.9,0.57,3,False,0.0,0,0,76.1,92.9,97.9,97.3,89.6,False
GJBH186746,2024-08-01,48743.64,37369.04,2735.49,15197.94,True,8639.11,on_time,1,1047.82,True,FI004,1,8639.11,8639.11,0,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,49.0,95.1,94.3,95.3,89.9,False
GJBH186746,2024-09-01,45051.31,35446.29,965.91,15434.27,True,8639.11,on_time,1,866.59,True,FI004,1,8639.11,8639.11,1,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,78.3,95.1,97.4,97.1,95.4,False
GJBH186746,2024-10-01,45695.42,35522.63,1533.68,15771.04,True,8639.11,on_time,0,0.0,True,FI004,1,8639.11,8639.11,2,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,92.3,102.9,94.8,97.4,95.4,False
GJBH186746,2024-11-01,48656.59,37950.95,2066.53,16264.01,True,8639.11,on_time,7,6263.07,True,FI004,3,10985.11,8639.11,3,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,141.5,100.3,97.9,101.8,100.2,False
GJBH186746,2024-12-01,45968.96,36388.16,941.69,16460.88,True,8639.11,on_time,11,10885.51,True,FI004,5,12609.23,8639.11,4,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,156.9,92.1,94.1,93.3,93.2,False
GJBH186746,2025-01-01,47040.01,34750.57,3650.33,17293.48,True,8639.11,on_time,20,18962.26,True,FI004,7,15188.94,8639.11,5,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,180.6,97.6,97.0,96.9,93.8,False
GJBH186746,2025-02-01,35689.43,27944.42,-894.1,17114.88,True,8639.11,on_time,16,18646.14,True,FI004,7,18017.34,8639.11,6,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,199.9,99.4,115.6,96.0,97.6,False
GJBH186746,2025-03-01,35910.17,26539.38,731.68,17278.94,True,8639.11,on_time,17,19980.44,True,FI004,5,15449.63,8639.11,7,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,193.2,91.7,113.5,97.4,96.2,False
GJBH186746,2025-04-01,34265.12,24427.89,1198.12,17553.74,True,8639.11,on_time,16,17295.31,True,FI004,6,14985.13,8639.11,8,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,166.5,88.2,114.6,98.5,95.1,False
GJBH186746,2025-05-01,43371.21,31347.65,3384.45,18391.89,True,8639.11,on_time,20,23115.02,True,FI004,10,15948.06,8639.11,9,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,114.8,77.0,98.3,104.9,105.2,False
GJBH186746,2025-06-01,34171.25,26533.23,-1001.09,18253.4,True,8639.11,on_time,16,14597.53,True,FI004,6,14335.31,8639.11,10,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,102.3,81.0,96.5,95.9,109.3,False
GJBH186746,2025-07-01,32576.81,25663.27,-1725.58,17973.67,True,8639.11,late,15,14219.58,True,FI004,7,11491.34,4291.17,11,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,64.4,82.7,95.4,101.6,93.4,False
GJBH186746,2025-08-01,31309.89,24310.17,-1639.4,17634.49,True,8639.11,late,19,14682.28,True,FI004,10,9581.88,4040.52,12,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,67.1,93.8,97.8,94.3,92.0,False
GJBH186746,2025-09-01,32952.52,24442.25,-128.84,17610.08,True,8639.11,on_time,21,18437.47,True,FI004,9,13950.17,8639.11,13,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,60.9,100.7,95.8,100.5,97.1,False
GJBH186746,2025-10-01,35791.91,26638.6,514.19,17674.88,True,8639.11,on_time,21,20011.59,True,FI004,6,14944.49,8639.11,14,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,101.5,101.1,95.9,103.3,94.9,False
GJBH186746,2025-11-01,50208.49,34799.81,6769.57,18911.64,True,8639.11,on_time,27,28614.88,True,FI004,10,15827.93,8639.11,15,Ambe Poultry Farm,poultry,Bharuch,Bharuch,11.3,0.5,2,True,219960.26,36,-2,122.7,96.2,96.9,102.0,93.3,False
